时间,简称,收盘价(元),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015/6/10,中证环保,"3,099.57",2015/6/10,国证地产,"10,257.57",2015/6/10,国证医药,"12,742.82",2015/6/10,国证有色,"7,694.58",2015/6/10,国证食品,"10,763.23",2015/6/10,中证银行,"7,111.60",2015/6/10,证券公司,"1,662.42",2015/6/10,国证新能,"3,419.67",2015/6/10,国证钢铁,"2,944.98",2015/6/10,移动互联,"5,304.51",2015/6/10,中证传媒,"4,616.67",2015/6/10,中证国防,"3,126.92",2015/6/10,国企改革,"2,592.39",2015/6/10,中证酒,"3,022.64",2015/6/10,中证煤炭,"2,547.68"
2015/6/11,中证环保,"3,148.99",2015/6/11,国证地产,"10,396.63",2015/6/11,国证医药,"13,020.93",2015/6/11,国证有色,"7,734.60",2015/6/11,国证食品,"10,931.28",2015/6/11,中证银行,"7,037.87",2015/6/11,证券公司,"1,639.59",2015/6/11,国证新能,"3,447.90",2015/6/11,国证钢铁,"2,996.46",2015/6/11,移动互联,"5,368.31",2015/6/11,中证传媒,"4,617.63",2015/6/11,中证国防,"3,189.05",2015/6/11,国企改革,"2,601.95",2015/6/11,中证酒,"3,057.22",2015/6/11,中证煤炭,"2,547.63"
2015/6/12,中证环保,"3,184.16",2015/6/12,国证地产,"10,537.74",2015/6/12,国证医药,"13,198.79",2015/6/12,国证有色,"7,732.02",2015/6/12,国证食品,"11,213.76",2015/6/12,中证银行,"7,084.29",2015/6/12,证券公司,"1,639.83",2015/6/12,国证新能,"3,498.28",2015/6/12,国证钢铁,"3,049.53",2015/6/12,移动互联,"5,371.55",2015/6/12,中证传媒,"4,713.62",2015/6/12,中证国防,"3,223.29",2015/6/12,国企改革,"2,637.58",2015/6/12,中证酒,"3,150.94",2015/6/12,中证煤炭,"2,599.68"
2015/6/15,中证环保,"3,138.56",2015/6/15,国证地产,"10,421.00",2015/6/15,国证医药,"12,888.86",2015/6/15,国证有色,"7,643.15",2015/6/15,国证食品,"11,089.89",2015/6/15,中证银行,"6,866.16",2015/6/15,证券公司,"1,604.23",2015/6/15,国证新能,"3,436.90",2015/6/15,国证钢铁,"3,113.04",2015/6/15,移动互联,"5,151.03",2015/6/15,中证传媒,"4,542.94",2015/6/15,中证国防,"3,193.27",2015/6/15,国企改革,"2,598.65",2015/6/15,中证酒,"3,143.73",2015/6/15,中证煤炭,"2,557.09"
2015/6/16,中证环保,"3,013.80",2015/6/16,国证地产,"10,183.13",2015/6/16,国证医药,"12,560.47",2015/6/16,国证有色,"7,294.84",2015/6/16,国证食品,"10,721.78",2015/6/16,中证银行,"6,785.48",2015/6/16,证券公司,"1,583.84",2015/6/16,国证新能,"3,301.67",2015/6/16,国证钢铁,"2,984.66",2015/6/16,移动互联,"4,957.05",2015/6/16,中证传媒,"4,394.42",2015/6/16,中证国防,"3,016.38",2015/6/16,国企改革,"2,506.24",2015/6/16,中证酒,"3,007.99",2015/6/16,中证煤炭,"2,487.51"
2015/6/17,中证环保,"3,055.88",2015/6/17,国证地产,"10,253.55",2015/6/17,国证医药,"12,699.59",2015/6/17,国证有色,"7,480.02",2015/6/17,国证食品,"10,863.17",2015/6/17,中证银行,"6,834.39",2015/6/17,证券公司,"1,589.90",2015/6/17,国证新能,"3,363.85",2015/6/17,国证钢铁,"3,061.74",2015/6/17,移动互联,"5,126.28",2015/6/17,中证传媒,"4,531.96",2015/6/17,中证国防,"3,043.52",2015/6/17,国企改革,"2,550.90",2015/6/17,中证酒,"3,061.60",2015/6/17,中证煤炭,"2,560.91"
2015/6/18,中证环保,"2,937.24",2015/6/18,国证地产,"9,971.99",2015/6/18,国证医药,"12,178.44",2015/6/18,国证有色,"7,237.14",2015/6/18,国证食品,"10,438.65",2015/6/18,中证银行,"6,531.95",2015/6/18,证券公司,"1,508.40",2015/6/18,国证新能,"3,254.42",2015/6/18,国证钢铁,"3,045.42",2015/6/18,移动互联,"4,841.50",2015/6/18,中证传媒,"4,256.03",2015/6/18,中证国防,"2,939.83",2015/6/18,国企改革,"2,471.24",2015/6/18,中证酒,"2,944.39",2015/6/18,中证煤炭,"2,480.67"
2015/6/19,中证环保,"2,729.76",2015/6/19,国证地产,"9,261.76",2015/6/19,国证医药,"11,414.32",2015/6/19,国证有色,"6,743.58",2015/6/19,国证食品,"9,760.89",2015/6/19,中证银行,"6,228.90",2015/6/19,证券公司,"1,434.46",2015/6/19,国证新能,"3,028.28",2015/6/19,国证钢铁,"2,833.69",2015/6/19,移动互联,"4,568.53",2015/6/19,中证传媒,"4,018.38",2015/6/19,中证国防,"2,824.37",2015/6/19,国企改革,"2,307.17",2015/6/19,中证酒,"2,737.33",2015/6/19,中证煤炭,"2,287.76"
2015/6/23,中证环保,"2,754.06",2015/6/23,国证地产,"9,339.88",2015/6/23,国证医药,"11,685.13",2015/6/23,国证有色,"6,801.65",2015/6/23,国证食品,"10,198.34",2015/6/23,中证银行,"6,418.47",2015/6/23,证券公司,"1,489.43",2015/6/23,国证新能,"3,046.57",2015/6/23,国证钢铁,"2,871.31",2015/6/23,移动互联,"4,604.82",2015/6/23,中证传媒,"4,021.66",2015/6/23,中证国防,"2,988.06",2015/6/23,国企改革,"2,345.30",2015/6/23,中证酒,"2,865.77",2015/6/23,中证煤炭,"2,341.36"
2015/6/24,中证环保,"2,821.40",2015/6/24,国证地产,"9,564.43",2015/6/24,国证医药,"11,824.34",2015/6/24,国证有色,"7,020.70",2015/6/24,国证食品,"10,554.13",2015/6/24,中证银行,"6,527.84",2015/6/24,证券公司,"1,489.75",2015/6/24,国证新能,"3,127.14",2015/6/24,国证钢铁,"2,983.03",2015/6/24,移动互联,"4,600.96",2015/6/24,中证传媒,"4,013.10",2015/6/24,中证国防,"3,067.33",2015/6/24,国企改革,"2,415.79",2015/6/24,中证酒,"2,992.80",2015/6/24,中证煤炭,"2,447.22"
2015/6/25,中证环保,"2,704.06",2015/6/25,国证地产,"9,328.02",2015/6/25,国证医药,"11,316.24",2015/6/25,国证有色,"6,683.83",2015/6/25,国证食品,"10,196.21",2015/6/25,中证银行,"6,369.85",2015/6/25,证券公司,"1,446.64",2015/6/25,国证新能,"2,985.32",2015/6/25,国证钢铁,"2,900.71",2015/6/25,移动互联,"4,301.73",2015/6/25,中证传媒,"3,762.37",2015/6/25,中证国防,"2,967.89",2015/6/25,国企改革,"2,316.41",2015/6/25,中证酒,"2,902.63",2015/6/25,中证煤炭,"2,340.35"
2015/6/26,中证环保,"2,471.65",2015/6/26,国证地产,"8,523.24",2015/6/26,国证医药,"10,352.79",2015/6/26,国证有色,"6,112.23",2015/6/26,国证食品,"9,446.56",2015/6/26,中证银行,"6,037.67",2015/6/26,证券公司,"1,307.03",2015/6/26,国证新能,"2,733.64",2015/6/26,国证钢铁,"2,699.18",2015/6/26,移动互联,"3,905.86",2015/6/26,中证传媒,"3,434.46",2015/6/26,中证国防,"2,688.85",2015/6/26,国企改革,"2,120.30",2015/6/26,中证酒,"2,689.11",2015/6/26,中证煤炭,"2,134.70"
2015/6/29,中证环保,"2,282.48",2015/6/29,国证地产,"8,193.57",2015/6/29,国证医药,"9,778.15",2015/6/29,国证有色,"5,730.07",2015/6/29,国证食品,"9,300.27",2015/6/29,中证银行,"6,095.79",2015/6/29,证券公司,"1,214.23",2015/6/29,国证新能,"2,535.73",2015/6/29,国证钢铁,"2,598.80",2015/6/29,移动互联,"3,576.18",2015/6/29,中证传媒,"3,172.73",2015/6/29,中证国防,"2,472.45",2015/6/29,国企改革,"2,002.37",2015/6/29,中证酒,"2,672.17",2015/6/29,中证煤炭,"2,069.19"
2015/6/30,中证环保,"2,408.71",2015/6/30,国证地产,"8,661.18",2015/6/30,国证医药,"10,440.67",2015/6/30,国证有色,"6,038.72",2015/6/30,国证食品,"9,745.34",2015/6/30,中证银行,"6,502.15",2015/6/30,证券公司,"1,324.61",2015/6/30,国证新能,"2,654.12",2015/6/30,国证钢铁,"2,708.45",2015/6/30,移动互联,"3,834.81",2015/6/30,中证传媒,"3,366.80",2015/6/30,中证国防,"2,607.49",2015/6/30,国企改革,"2,111.97",2015/6/30,中证酒,"2,784.90",2015/6/30,中证煤炭,"2,156.31"
2015/7/1,中证环保,"2,277.03",2015/7/1,国证地产,"8,181.03",2015/7/1,国证医药,"10,137.43",2015/7/1,国证有色,"5,608.54",2015/7/1,国证食品,"9,331.17",2015/7/1,中证银行,"6,269.48",2015/7/1,证券公司,"1,240.97",2015/7/1,国证新能,"2,505.42",2015/7/1,国证钢铁,"2,592.89",2015/7/1,移动互联,"3,643.51",2015/7/1,中证传媒,"3,215.03",2015/7/1,中证国防,"2,432.60",2015/7/1,国企改革,"1,992.82",2015/7/1,中证酒,"2,646.81",2015/7/1,中证煤炭,"2,007.48"
2015/7/2,中证环保,"2,126.62",2015/7/2,国证地产,"7,679.26",2015/7/2,国证医药,"9,676.52",2015/7/2,国证有色,"5,159.60",2015/7/2,国证食品,"8,846.90",2015/7/2,中证银行,"6,333.72",2015/7/2,证券公司,"1,234.91",2015/7/2,国证新能,"2,346.54",2015/7/2,国证钢铁,"2,429.89",2015/7/2,移动互联,"3,452.39",2015/7/2,中证传媒,"3,082.74",2015/7/2,中证国防,"2,216.32",2015/7/2,国企改革,"1,862.28",2015/7/2,中证酒,"2,453.37",2015/7/2,中证煤炭,"1,848.17"
2015/7/3,中证环保,"1,999.92",2015/7/3,国证地产,"7,131.29",2015/7/3,国证医药,"9,284.29",2015/7/3,国证有色,"4,769.55",2015/7/3,国证食品,"8,339.27",2015/7/3,中证银行,"6,014.77",2015/7/3,证券公司,"1,185.35",2015/7/3,国证新能,"2,197.11",2015/7/3,国证钢铁,"2,273.45",2015/7/3,移动互联,"3,314.63",2015/7/3,中证传媒,"3,000.28",2015/7/3,中证国防,"2,023.11",2015/7/3,国企改革,"1,731.76",2015/7/3,中证酒,"2,279.13",2015/7/3,中证煤炭,"1,693.02"
2015/7/6,中证环保,"1,966.91",2015/7/6,国证地产,"7,209.85",2015/7/6,国证医药,"9,261.83",2015/7/6,国证有色,"4,662.96",2015/7/6,国证食品,"8,375.14",2015/7/6,中证银行,"6,486.78",2015/7/6,证券公司,"1,254.70",2015/7/6,国证新能,"2,160.40",2015/7/6,国证钢铁,"2,242.45",2015/7/6,移动互联,"3,190.78",2015/7/6,中证传媒,"2,914.41",2015/7/6,中证国防,"1,881.89",2015/7/6,国企改革,"1,719.74",2015/7/6,中证酒,"2,247.38",2015/7/6,中证煤炭,"1,642.43"
2015/7/7,中证环保,"1,843.09",2015/7/7,国证地产,"6,877.37",2015/7/7,国证医药,"8,631.88",2015/7/7,国证有色,"4,373.33",2015/7/7,国证食品,"8,000.24",2015/7/7,中证银行,"6,819.61",2015/7/7,证券公司,"1,188.12",2015/7/7,国证新能,"2,024.46",2015/7/7,国证钢铁,"2,182.43",2015/7/7,移动互联,"2,982.86",2015/7/7,中证传媒,"2,738.91",2015/7/7,中证国防,"1,712.50",2015/7/7,国企改革,"1,618.16",2015/7/7,中证酒,"2,133.56",2015/7/7,中证煤炭,"1,585.96"
2015/7/8,中证环保,"1,788.08",2015/7/8,国证地产,"6,517.27",2015/7/8,国证医药,"8,284.75",2015/7/8,国证有色,"4,137.48",2015/7/8,国证食品,"7,588.52",2015/7/8,中证银行,"6,358.62",2015/7/8,证券公司,"1,074.15",2015/7/8,国证新能,"1,954.51",2015/7/8,国证钢铁,"2,086.97",2015/7/8,移动互联,"2,922.56",2015/7/8,中证传媒,"2,677.16",2015/7/8,中证国防,"1,606.42",2015/7/8,国企改革,"1,510.96",2015/7/8,中证酒,"2,014.04",2015/7/8,中证煤炭,"1,483.75"
2015/7/9,中证环保,"1,852.85",2015/7/9,国证地产,"6,894.78",2015/7/9,国证医药,"8,659.81",2015/7/9,国证有色,"4,344.41",2015/7/9,国证食品,"8,160.43",2015/7/9,中证银行,"6,669.65",2015/7/9,证券公司,"1,176.80",2015/7/9,国证新能,"2,035.11",2015/7/9,国证钢铁,"2,202.82",2015/7/9,移动互联,"3,016.07",2015/7/9,中证传媒,"2,781.64",2015/7/9,中证国防,"1,711.58",2015/7/9,国企改革,"1,616.45",2015/7/9,中证酒,"2,177.35",2015/7/9,中证煤炭,"1,586.09"
2015/7/10,中证环保,"1,941.92",2015/7/10,国证地产,"7,243.69",2015/7/10,国证医药,"9,147.05",2015/7/10,国证有色,"4,600.28",2015/7/10,国证食品,"8,700.07",2015/7/10,中证银行,"6,726.30",2015/7/10,证券公司,"1,278.44",2015/7/10,国证新能,"2,128.26",2015/7/10,国证钢铁,"2,329.04",2015/7/10,移动互联,"3,154.56",2015/7/10,中证传媒,"2,896.43",2015/7/10,中证国防,"1,827.44",2015/7/10,国企改革,"1,731.10",2015/7/10,中证酒,"2,338.24",2015/7/10,中证煤炭,"1,690.08"
2015/7/13,中证环保,"2,060.38",2015/7/13,国证地产,"7,566.48",2015/7/13,国证医药,"9,703.78",2015/7/13,国证有色,"4,900.85",2015/7/13,国证食品,"8,917.12",2015/7/13,中证银行,"6,515.60",2015/7/13,证券公司,"1,290.61",2015/7/13,国证新能,"2,248.12",2015/7/13,国证钢铁,"2,426.45",2015/7/13,移动互联,"3,367.49",2015/7/13,中证传媒,"3,050.57",2015/7/13,中证国防,"1,964.01",2015/7/13,国企改革,"1,841.98",2015/7/13,中证酒,"2,459.43",2015/7/13,中证煤炭,"1,802.61"
